text	emotion
자식들 교육시키기 위해 온갖 고생을 하신 어머니가 유방암에 걸리셨어.	상처
보건소에서 진료를 봤는데 검진 결과가 늦어지고 있어서 안달 나고 화가나.	분노
컨퍼런스 콜을 할 수 있습니다.	중립
계정 정보를 보거나 변경하려면 $ 링크를 방문하십시오.	중립
2012 년 8 월 22 일, 밤 : $ 링크	중립
공장에 취직했는데 손 떨림 증상이 다시 재발한 것 같아.	불안
부모님과 대화가 통하지 않아. 날 이해하지 못해서 슬퍼.	슬픔
사람을 만나는 게 귀찮아.	분노
내 추천은 먼저 Mark Palmer에게 전화하여 그와 함께 책을 토론하는 것입니다.	중립
Mitchell Falls ~ Western Australia $ 링크	중립
큰 금융을위한 마감 저녁은 2 월 8 일에 있습니다.	중립
면접 때 마지막까지 최선을 다해 답변해서 후련해.	기쁨
일정이 허용하는만큼 많은 이벤트에 참여하십시오!	중립
화요일 오후 언젠가 전화를 주시겠습니까?	중립
내가 글을 잘 못써. 학교에서 쓰기 숙제가 있으면 하기 싫어.	당황
다들 왜 이렇게 수능 성적에 집착인지 모르겠어.	슬픔
Jeff의 PowerPoint 이메일을받지 못했습니다 ...	중립
저녁/커피와 채팅을 위해 만나서 기뻐할 것입니다.	중립
나는 새로운 직업으로 나아가면 세션을 계속할 시간을 허용하지 않을 것이라고 생각합니다.	중립
사회에 나오면 나는 뭐든지 할 수 있을 거로 생각했어. 하지만 현실은 너무 달랐어.	슬픔
As far as the weekend, lets just play it by ear.	중립
구독 취소 하고이 이메일 수신을 중지하려면 여기를 클릭하십시오 : $ 링크	중립
올바르게 지적했듯이 모델 검증 문제는 연구에 의해 내부적으로 처리 될 수 없습니다.	중립
내가 배우질 못해서 항상 남의 뒤치다꺼리만 하면서 사는 것 같아.	분노
지원 요청은 지원 페이지> $ 링크로 이동하여 당사에 문의하십시오.	중립
삼 등이라니 난 정말 바보야. 너무 실망스러워.	분노
살아가면서 마음의 폭이 좁아지고 대인관계도 축소가 되니 슬픈 마음이 드네.	슬픔
추신 :이 이메일 메시지를 두 번 받았다면 사과드립니다.두 개의 이메일이 있습니다	중립
오늘 여자친구와 이별을 했어. 너무 괴로워.	상처
누구든지 그 의미를 말해 줄 수 있습니까?	중립
나이가 들면서 치매 전조 증상이 나타나서 너무 우울해.	분노
내가 가장 의지했던 우리 아빠가 쓰러지셨어.	슬픔
그렇지 않다면, 우리가 잘못하고있는 일과 Google Apps 통합을 더 가치있게 향상시킬 수있는 방법을 듣고 싶습니다.	중립
3. 추가 할 서비스를 선택하십시오.	중립
해리 : 내 음성 사서함에 따라.	중립
친구 무리에서 오해가 생겨서 내가 왕따가 됐었는데 그 오해에 대해 다 풀어서 마음이 편해졌어.	기쁨
이번에 같은 반 친구가 점심시간에 맞는 모습을 목격했어.	당황
이미 할로윈 밤을위한 뛰어난 의상이 있습니까?	중립
누나랑 물에 빠졌는데 형이 누나를 먼저 구했어. 정말 서운했어.	상처
애들이 누가 제 엄마 돌보나 하는 문제로 싸웠나 봐. 아픈 것도 서러운데 자식 복도 없어 난.	상처
딸에게 도움으로 주느라 노후 준비가 되지 않았어.	분노
나에게 잘해주는 최 씨 할머니 때문에 기뻐.	기쁨
여성 편력을 아무렇지 않게 말하고 다니는 지인이 있는데 들을수록 정말 어이가 없어.	분노
학교 갈 때마다 반에서 흡연하는 애들을 볼 때면 너무 혐오스러워.	당황
청구 세부 정보를 지금 입력하고 계정을 다시 활성화하려면 아래 링크를 방문하십시오.	중립
질문이 있으시면 $ 링크의 지원 포럼을 방문하십시오.	중립
그리고 당신이 커피가 건강하지 않다고 말하려고한다면 나는 당신을 빌어 먹을 공산주의자라고 부를 것입니다.	중립
언니가 이혼하려고 해.	슬픔
오늘 박 씨가 노인정 노래자랑에서 부르기로 되어있었는데 천식이 심해져 내가 부르고 왔는데 부끄러워.	당황
우리는 다음 주에 우리가 가진 것을 알게됩니다 ... 기다릴 수 없습니다.	중립
요즘에 진로를 정하는데 너무 고민이 돼. 내가 하고 싶은 것을 이루지 못할 것 같아.	슬픔
인도의 뉴스는 계속 어둡고 당신과 논의하고 싶은 몇 가지가 있습니다.	중립
이번 일요일 슈퍼 볼 파티를 위해 일부를 만들고 싶습니다.	중립
아이들이 나를 피하는 것 같아.	상처
딸이 원하던 대학에 떨어져서 조용히 위로 해줬어.	불안
집안 사정이 안 좋아져서 부모님이 용돈을 주지 않으셔.  아무것도 사지 못하니 불행해.	슬픔
예전에 다툰 친구가 갑자기 나에대한 안 좋은 소문을 내.	분노
취업에 자꾸 실패해서 슬퍼.	분노
차라리 내일 점심을 하시겠습니까?	중립
세부 사항을 논의하기 위해 내일 전화하겠습니다.	중립
드디어 취업에 성공했어 너무 기뻐.	기쁨
요즘은 티브이를 봐도 재미가 없고 모든 게 다 싫어.	상처
직장 상사가 자기 집안일을 나한테 시켜서 너무 짜증나. 	당황
신혼여행을 가고 싶은데 코로나 때문에 못 갔어.	상처
어느 순간 영양제를 챙겨 먹어야 하는 나이가 돼버린 건지 너무 슬퍼.	슬픔
내일 봐요!	중립
아내가 치매 초기에 왔는데 나도 고혈압 당뇨가 있어. 말년에 이렇게 힘들게 사나 하는 슬픈 생각이 들어	슬픔
나는 우리가 일반적으로 전화로 채팅하고 실제로 일정을 보내지 않고도 야구장 결과를 줄 수 있다고 생각합니다.	중립
다들 결혼하고 연애하는데 나는 뭐 하는지 모르겠어. 외로운 기분이 드네 요즘.	당황
예상 세금 마감일 : 자영업 근로자 및 IRS에 분기 별 예상 세금 납부를 해야하는 다른 개인의 경우 4 월 16 일은 2001 년 첫 번째 할부 마감일이기도합니다.	중립
우리 집이 재혼가정인데 친해져야 한다는 건 알지만 너무 어려워.	불안
안녕하세요, Rick --- 신경 쓰지 않으면 Lyn 's는 하얏트에서 그와 함께 해달라고 요청했습니다.	중립
나이가 들어 힘을못하니까 경제적으로 어려워.	분노
Kasler와 함께 내 마라톤을보고 싶다면 Holler를주세요.	중립
밖에 나가서 활동을 하고 싶은데 힘이 없어 너무 우울해.	불안
Presto et al.	중립
이메일도 참조하십시오.	중립
이번 코로나 때문에 아이 갖는 게 무서워.	상처
당신은 이들 중 하나를 받아야합니다.	중립
내가 정신 질환이 있어서 제대로 일을 못 하고 있어. 회사원분들께 너무 미안해.	당황
오랜만에 가족이 모인 식사 자리에서 아무도 얘기를 안 해.	상처
남편이 또 친구 빚보증을 섰어. 정말 다 엎어버리고 싶어.	분노
아내가 방광염 치료를 받고 나서 이제 밤중에 화장실을 가느라 날 깨우지 않아.	기쁨
입원했다고 전화를 했는데도 아무도 병문안을 오지 않았어. 너무 슬퍼.	슬픔
이번에 입사한 회사 거래처가 기한을 잘 맞춰줘서 일하기가 수월해.	기쁨
예, 앞으로 제발.	중립
나는 Placeme 앱을 사용하여 내가 좋아하는 장소를 자동으로 기억하고 공유하고 있습니다.	중립
일부 제품을 사고 싶다면 좋은 선택이 될 것입니다.	중립
언니가 살 의욕이 없다며 나를 붙잡고 울었어.	상처
면접 봤던 회사에서 합격 전화가 왔어.	기쁨
화요일 점심이 열리면 다시 연락 할 것입니다.	중립
그리고 개별 트랙에 대한 비용을 지불 할 필요가 없습니다. 원하는 모든 것을들을 수 있습니다.	중립
내가 헤르페스에 걸렸대. 남편한테서 옮은 것 같아. 너무 억울하고 화가 나.	분노
전달 지점의 변경 사항을 볼 수 있도록 전송 모델에서 보고서를 실행하십시오.	중립
들어 봐, 나는 당신의 이메일 주소가 있지만 당신의 전화 #은 없습니다.	중립
아빠는 왜 내가 뭘 하고 싶은지 관심조차 없는 건지 화가 나.	분노
추가 정보가 필요한 경우 713-334-2887 또는 713-302-9570으로 문의하십시오.	중립
사람 만나는 것이 이렇게 어려운데 굳이 친구가 있어야 하나 싶어.	슬픔
우리가 제안하기 전에 이것에 대해 논의합시다.	중립
나 요즘 회사에서 너무 스트레스가 많아.	상처
남편과 뜻이 안 맞아서 이혼했어.	당황
나는 항상 남편의 대기조였어.	상처
Matt에게 OPS 보고서를 내 연꽃에 이메일로 보내주십시오.	중립
참석하고 싶다면 회의실에서 전화해야합니까?	중립
따돌림 당하고 있는 친구에게 가까이가고 싶은데 걱정돼.	불안
당신은 다시 쓸 수 있습니까?	중립
여자 부장 때문에 너무 스트레스받아.	분노
남편이 먼저 떠난 건 다 내 잘못 같아. 너무 힘들어.	분노
나는 오늘이 일을 끝내기를 바랐다.	중립
난 내 가족을 신뢰하고 있어.	기쁨
내가 관심을 가질 수있는 기업 법률의 다른 사람들에게 그것을 전달해도 될 것인가 (즉, 내 상대방)?	중립
나를 자꾸 피해. 답답해!	불안
Shawn, 계속해서 Dave에게 전략, 자원 및 접근 방식에 대해 논의 할 수 있도록 전화하십시오.	중립
저희에게 연락 해야하는 경우이 이메일에 응답하지 마십시오.	중립
우리는이 물건이 중요하다고 생각하므로 $ 링크에서 업데이트 된 개인 정보 보호 정책 및 서비스 약관을 읽는 데 몇 분이 걸립니다.	중립
학교에서 가정통신문을 받았는데 부모님께는 천천히 드려도 될 것 같아.	기쁨
자산의 판매는 지방을 다듬 으려고 시도했습니다 (또는 수입을 관리하면 전화를받습니다).	중립
Dyigest에서 읽고 싶은 다른 주제는 무엇입니까?	중립
나는 당신과 함께 당신과 함께 맥주를 마실 수 없어서 미안하지만 아마도 우리는 런던에 오신 것을 환영하는 1 월 말 런던에서 하나를 가질 수있을 것입니다.	중립
회사에서 명예퇴직을 권했어. 그렇게 되면 벌이가 줄어들 텐데 서러운 감정만 들어.	슬픔
\ n \ nremember, 판매는 이번 주말에 전용입니다! \ n \ nenjoy and Happy Collecting!Apps -Founder \ n \ n이면 더 이상 나에게서 듣고 싶지 않아 여기로 이동 : $ 링크	중립
너무 늦기 전에 가스 카드에 참여하려면이 링크를 따르십시오.	중립
노후준비를 하려다가 친구에게 사기를 쳤어.	당황
이번 주말에 프로젝트를 논의 할 수 있습니까?	중립
귀하가 가질 수있는 기능 제안 사항은 저희에게 연락하십시오.	중립
요즘 씀씀이가 커졌나 봐. 지출을 줄여야겠어.	불안
또한 가스 수요 구조의 변화는 다양한 유형의 스토리지 (더 많은 피크 스토리지)의 개발이 필요합니다.	중립
이메일이 아니라면 팩스를받을 수 있습니까?	중립
요새 급격하게 건강이 안 좋아져서 너무 힘들어. 	불안
정부가 귀하의 $이자를 무료로 받기를 원하지 않지만 나중에 (4 월 15 일) 나중에 빚을 져야한다는 것을 알고 있다면 더 많은 부양 가족을 청구하고 결혼하고 공동으로 공동으로 청구하십시오.	중립
동기들과 비교했을 때 내가 조금 더 높은 연봉을 받고 있는 것 같아. 자랑스러워.	기쁨
남편의 퇴직으로 어렵기도 하고 멍하니 혼자 있을 때 보면 왠지 슬퍼질 때도 있어.	슬픔
Dan Lyons에게 전화를 걸어달라고 요청했습니다.	중립
나는 CES와 Equitrans 가스에 대해 논의하지 않았다.	중립
참고 : 2011 년 3 월 28 일에 생성 된 작업.	중립
Christy, 우리는이 문서를 단어 형식으로 보낼 수 있습니까? 이것이 모든 사람에게 문제인지 확실하지 않지만 Braeswell에서 이러한 첨부 파일을 열 수는 없습니다.	중립
오랜만에 고교 동창 연락을 받았어.	당황
CPAGE : 이것을 Pat에 직접 전달해 주시겠습니까?	중립
얼마 전에 친구가 병환으로 죽었어. 매우 슬퍼.	슬픔
내게 골수를 이식해 줄 수 있는 기증자가 나타나서 너무 기뻐.	기쁨
마크, 가서 회의를 시작하십시오.	중립
면접에서 계속 떨어지니까 자신감도 떨어지고 항상 너무 불안해.	불안
아침에 매일 한 시간씩 조깅을 하고 난 뒤 체력도 많이 좋아지고 활력이 생겨서 기뻐.	기쁨
후배들 앞에서 직접 작성한 발표 자료에 맞춤법이 너무 많이 틀려서 부끄러웠어.	당황
인터뷰를 잘하고 질문과 문의 맹공격을 준비하면 직장을 착륙시킬 수 있습니다.	중립
우리와 함께 독립 기념일을 축하하고 최대 50%를 절약하십시오!	중립
무리하게 사채를 썼던 것이 너무 후회돼.	슬픔
원래 $ 130 인 Women 's Sanctuary Jacket은 현재 $ 71.99로, 우리가 6 달러로 찾을 수있는 최저 가격입니다.	중립
폴더폰을 쓰다가 얼마 전 스마트폰으로 바꿔서 카톡을 보내자 아들이 칭찬해 주어서 기뻐.	기쁨
곧 로그인하지 않기로 결정한 경우	중립
문제가 있으시면 feedback@vlixvideo.com으로 이메일을 보내서 알려주십시오.	중립
