,text,emotion
2914,그것에 대해 무엇을 말합니까?,중립
2915,내일 점심에 대해 무엇을하고 싶습니까?,중립
2916,LNG 계약 문제를보고있는 상태는 무엇입니까?,중립
2917,당신의 주소는 무엇입니까??,중립
2918,당신의 핫 메일 별명은 무엇입니까?,중립
2919,부모님의 주소는 무엇입니까?,중립
2920,금요일에 몇시에 도착 하시나요?,중립
2921,당신은 무엇에 집중할 것입니까?,중립
2922,시기와 우리가 만날 정확한 사람들에 대한 더 많은 세부 사항이있을 때 (타이틀을 따라 보낼 수 있습니까).,중립
2923,언제 논의하고 싶습니까?,중립
2924,완료되면 배포를 위해 저에게 다시 전달하십시오.,중립
2925,우리가 함께 모일 때 나는 앉아서 여러 가지 조직 재 조정과 해당 비즈니스를 지원하기 위해 규제 전선에서하고 싶은 일을 겪고 싶습니다.,중립
2926,언제 얘기 하시겠습니까? Bray 씨?,중립
2927,MP3 파일을 다운로드하면 128kps 형식으로 다운로드해야합니다.,중립
2928,기회가 생기면 CES 송장을 다시 바르고 전화 하시겠습니까?,중립
2929,기회가되면 888.916.7184로 페이지를 보내주십시오.,중립
2930,1 분이되면 CO OP 용어 시트 (자산 관리자)에 대한 마지막 첨부 파일에 대해 논의해야합니다.,중립
2931,1 분이되면이 문제에 대해 당신을 따라 잡고 싶습니다.,중립
2932,돌아 오면 전화를 걸고 휴식 시간에 만나거나 점심이나 맥주를 마시면 일이나 무언가를 먹을 수 있습니다.,중립
2933,Enron Building에 도착하면 저 또는 제 조수 Twanda Sweet에게 문의하십시오. 우리 중 하나가 회의실로 데려 갈 것입니다.,중립
2934,이 회의에 누가 나와 함께 할 수 있습니까?,중립
2935,오후 5 시까 지 회계사를 지원하기 위해 여기에있을 수 있습니까?,중립
2936,귀하 또는 귀하의 팀의 누군가가 필요에 따라 다시 작성합니까?,중립
2937,기꺼이 우리와 함께 하시겠습니까?,중립
2938,미터 요청 02325의 상태를 확인하고 어디에 있는지 알려 주시겠습니까?,중립
2939,"Would you like me to fax to you, or bring copies to tomorrow's meeting?",중립
2940,나와 외부 변호인과 이것을 논의 할 시간을 예약 하시겠습니까?,중립
2941,미래의 모든 이메일에 내 이름을 포함시겠습니까?,중립
2942,이것을 수용하기 위해 내 달력의 나머지 부분을 저글링 해주세요.,중립
2943,소비자 에너지가 타이틀 전송에 대한 청구에 어떻게 작동하는지에 대한 설명을 작성해 주시겠습니까?,중립
2944,"그렇습니다. 재무를위한 것이지만, 우리는 우리가 얻을 수있는 모든 도움을 사용할 수 있습니다.",중립
2945,당신은 여기에 * $ 25가 Panelbuck에서 Jude *를 기다리는 것에 대한 월급을 받았으며 주소를 모릅니다. 프로필을 완성 할 수 있습니까?,중립
2946,앉아서 조금 논의 할 시간이 있습니까?,중립
2947,최상의 요금과 용어를 제공 할 수 있도록 전체 프로필을 작성하면됩니다.,중립
2948,정부로부터 재정 지원을 받으려면 신청서를 작성하고 특정 자격 요건을 충족해야합니다.,중립
2949,정회원이 되려면 등록을 확인해야합니다!,중립
2950,동쪽 데스크와 이것을 논의해야합니다.,중립
2951,때때로 그녀에게 우편을 보내야합니다.,중립
2952,자유롭게 편집해야합니다!,중립
2953,그러나 이전에 논의했다고 생각하는 섹션 529 계획을 고려해야합니다.,중립
2954,점심을 먹고 싶어?,중립
2955,그리고 오늘 전화주세요!,중립
2956,우리는 당신과 연락하고 싶습니다.,중립
2957,일정이 허용하는만큼 많은 이벤트에 참여하십시오!,중립
2958,Fri의 저녁 식사 / 점심은 저에게 효과가 있습니다.,중립
2959,검토 후 필요한 변경 및 수정을 할 수 있습니다.,중립
2960,또한 01/12 주말에 대해 이야기해야합니다.,중립
2961,또는 다음 주까지 대화를 연기 할 수 있습니다.,중립
2962,그리고 나는 당신이 전화를 걸고있는 요점을 더 많이 논의하고 싶습니다.,중립
2963,그리고 지난주에 FERC에게 보낸 평화 편지 (논문)의 사본을 가지고 있습니까?,중립
2964,그리고 그렇습니다. 우리는 Stan의 달력에 대한 귀하와 Phil이 Operations Alliances Topic을 살펴볼 수 있도록 제공 할 것입니다 ... 나는 그들의 일정을 기다릴 것입니다.,중립
2965,월요일 아침 캘리포니아 관세를 마무리 할 가능성이 있습니다 (예 : 7 : 30/8 : 00 AM PDT)?,중립
2966,약간의 지연 (다음 수요일이나 목요일까지)을 완료 할 가능성이 있습니까?,중립
2967,둘 다 함께 할 가능성이 있습니까?,중립
2968,집 상태를 확인하기 위해 점심에 가고 싶을 때마다 기뻐할 것입니다 ...,중립
2969,내일 더 논의 할 수 있습니까?,중립
2970,또한 Redmond와 Thompson에 따르면 Reeding & Bates와의 토론을 시작하는 것이 좋습니다.,중립
2971,애슐리와 나는 토요일에 너희들과 저녁 식사를하기를 고대하고 있었다.,중립
2972,Cheryl과 John은 Worthy 행사에서 손님이되도록 귀하와 귀하의 아내에게 초대를 연장하고 싶습니다.,중립
2973,"Chris, 금요일 이전에는 2000 개의 업적과 Enron 이력서/거래 선집이 필요합니다.",중립
2974,Joe에게 연락하여 당신이 거기있는 동안 그가 당신을 만나거나 내가 당신을 위해 할 수 있다고 제안하십시오.,중립
2975,"친애하는 켄 : 타이밍이 옳을 때, 나는 당신과 함께 방문하고 싶습니다.",중립
2976,2 주 후에 게임에 가고 싶습니까?,중립
2977,우리와 함께 할 수있어서 다행입니다.,중립
2978,다음 주소로 이동하십시오.,중립
2979,"여러분, 저는이보고 절차의 일부로 기술적 위험을 검토하기 위해 분기 별 회의를 예약하고 싶습니다.",중립
2980,"여러분, 월요일에 최대한 빨리 우리 세 사람 사이의 회의를 설정하여 토론 할 것입니다.",중립
2981,그는 말했다.,중립
2982,"이봐, 우리는 다른 것에 대해 이야기해야한다-나는 10 월 말에 꿩 사냥 여행을 조직하고있다.",중립
2983,"안녕하세요, Rick --- 신경 쓰지 않으면 Lyn 's는 하얏트에서 그와 함께 해달라고 요청했습니다.",중립
2984,오늘 점심은 어때?,중립
2985,또한이를 위해 모집하려는 사람들에게 귀하가 가질 수있는 제안에 대해 논의하고 싶습니다.,중립
2986,콜린을 학교에 등록하는 것에 대해 더 이야기 할 수 있기를 바랍니다.,중립
2987,Jennifer Bagwell에 대해 이야기하고 Susan Scott을 내 책으로 되돌릴 수있는 가능성에 대해 이야기하는 데 관심이 있습니다.,중립
2988,나는 10 시경에 만날 수 있습니다.,중립
2989,나는 오전 11시에 회의를하고 오늘 오후 1 시부 터 오후 2 시까 지 수업이 있으므로 시간 프레임 내에서 전화하거나 이메일을 보내면 잠시 응답하지 않으면 그 이유입니다.,중립
2990,2시에 시간 슬롯이 있지만 일정을 재구성하여 수용 할 수 있습니다.,중립
2991,전환에 관한 몇 가지 아이디어가 있으며 귀하 및/또는 귀하의 커뮤니케이션 전환 팀과 공유하고 싶습니다.,중립
2992,나는 Harry와 Carlos에게 각 지원자와 공동으로 인터뷰 할 것을 제안했습니다.,중립
2993,"나는 당신의 인생이 매우 복잡하다는 것을 알고 있으며 점심, 저녁, 영화 등에 갈 시간과 성향이 있다면 분명히 가능합니다.",중립
2994,나는 이것에 대해 아침에 당신과 함께해야 할 수도 있습니다.,중립
2995,확장이 필요합니다. 내일 이메일로 의견을 알려 드리겠습니다.,중립
2996,"나는 우리가 내일 Nite를 마무리하기 위해 모여야한다고 생각하지만, 너무 많이 밀고 싶지는 않습니다.",중립
2997,나는 Waco에서 돌아와서 긴급 상황을 금지 할 것입니다.,중립
2998,저녁/커피와 채팅을 위해 만나서 기뻐할 것입니다.,중립
2999,나는 당신을 만나서 기뻐할 것입니다.,중립
3000,금요일 아침에 전화하겠습니다.,중립
3001,Enron에서의 업무 및 개발에 대해 다음 며칠 내에 전화를 드릴 것입니다.,중립
3002,나는 거기에서 당신과 함께 할 것입니다.,중립
3003,우리가 어디에 있는지 논의하기 위해 100 세의 델타와의 컨퍼런스 콜을 제안합니다.,중립
3004,나는 혼란스러워서 내일 이것에 대해 당신에게 이야기해야 할지도 모른다고 생각합니다.,중립
3005,자세한 내용은 자세한 내용이 있으면 논의하겠습니다.,중립
3006,또한 직원 문제에 대해 논의하고 싶습니다.,중립
3007,나는 당신의 팀의 편의에 따라 재조정을 기꺼이 할 것입니다.,중립
3008,나는 다음 주에 재조정하게되어 기쁩니다.,중립
3009,2001 년 5 월 12 일 Westin Galleria에서 열리는 연례 청소년 당뇨병 재단 갈라를 위해 저와 함께 당신과 손님을 초대하고 싶습니다.,중립
3010,우리 조직에서 열린 직책에 대해 이야기하고 싶습니다.,중립
3011,나는 당신의 저녁 파티에오고 싶습니다!,중립
3012,만나서 반갑습니다 .... $ 링크,중립
3013,아래층이나 우리가가는 곳마다 당신을 만나는 것이 좋습니다.,중립
3014,이 전화를 끊을 때 전화 할게요.,중립
3015,왜 그렇게 높은 수준 (그리고 반복적 인)에 대해 내일 당신을 채울 것입니다.,중립
3016,나는 그것을보고 월요일에 당신에게 다시 돌아올 것입니다.,중립
3017,오늘 밤 합창단 리허설에서 뵙겠습니다.,중립
3018,나는 관세 번호를 얻고 당신에게 돌아 오려고 노력할 것입니다.,중립
3019,내일 무엇을 해야하는지에 대해 방문하겠습니다.,중립
3020,월요일 전에 대화하고 싶다면 전화로 제안을 더 논의 할 수 있습니다.,중립
3021,나는 당신이 그때 이야기하고 싶다면 내 시간에 오전 11시 45 분에 구입할 수 있습니다.,중립
3022,도움이 될 수 있다면 이것에 대해 논의하게되어 기쁩니다.,중립
3023,다음 회의에서의 재 조정 위협에 관한 귀하의 토론을 기대하고 있습니다.,중립
3024,"나는 우리의 일정에 대해 잘 모르겠지만, 당신과 일치하는 자유 시간이 있다면 문제를 논의하는 데 시간을 보내고 싶습니다.",중립
3025,나는 다음 주에 나가지만 아마도 당신에게 약간의 논의를 위해 전화를 할 것입니다.,중립
3026,"나는 당신이 매우 바쁘다고 확신하지만, 나는 내 재산에 대한 포도가 자라는 생존력에 대해 논의하기 위해 당신의 편의에 대해 당신과 이야기하는 데 매우 관심이 있습니다.",중립
3027,언제든지 귀하 또는 귀하의 동료가 사용할 수 있습니다.,중립
3028,당신이 흥미로운 평가를 고려한다면 파트너십을 평가할 것입니다. 나는 일요일에 가능한 한 빨리 당신을 만나서 이탈리아에 가야 할 때 일부 회의를 위해 당신을 만날 것입니다.,중립
3029,가능하다면 25 ppm NOX 번호와 달리 각 사이트를 45 ppm NOX에 허용하려고하므로 이에 대한 귀하의 도움에 감사드립니다.,중립
3030,"당신이 할 수 없다면, 우리는 이웃 중 하나를 얻으려고 노력할 것입니다.",중립
3031,고객 번호 나 PIN을 모르는 경우 CapitalOne360.com으로 이동하여 '로그인'을 선택하고 온라인 도구를 사용하여 고객 번호를 찾거나 PIN을 재설정하십시오.,중립
3032,회의 전에 전화 대화에서 귀하는 사례 연구에 대해 회사 직원과 협력 할 수있는 다른 계약 계약을 언급했습니다.,중립
3033,"INA, IT 그룹 주문이 있고 데스크톱 및 노트북 PC에 Socal GassLect 및 여권을 설치 하시겠습니까?",중립
3034,직접 만나서 문제를 논의하는 것이 좋을 것입니다.,중립
3035,"Jeff, 우리가 다시 예정 될 때 우리가 오도록 설득 할 수 있기를 바랍니다. 쉬운 전화처럼 보였습니다.",중립
3036,후속 조치가있는 경우 기지를 만지고 싶어요.,중립
3037,목요일 오전을 목표로하자.,중립
3038,다음 회의를 위해 확실히 조정해 보자.,중립
3039,계속해서 앞뒤로 보내고 수요일 아침에 모여 마무리합시다.,중립
3040,월요일에 재편성합시다.,중립
3041,연구를 공유하고 우리가 갈 수있는 곳이 있는지 확인합시다.,중립
3042,Sandeep을 기다리자 : 그는 수요일에 돌아옵니다.,중립
3043,월요일 점심?,중립
3044,오늘의 Lay와의 회의에서 공화당과의 조사 토론에 대해 당신을 채워야합니다.,중립
3045,아니면 월요일에 휴식 시간에 당신을 만날 수 있습니다.,중립
3046,아마도 커피 나 점심?,중립
3047,아마도 우리는 상호 연결 계약에 대한 토론을 마련 할 수도 있습니다.,중립
3048,여기에 참여 하고이 사람들에게 이것을 알리십시오.,중립
3049,번거 로움없이 안드로이드 폰이나 태블릿에서 즉시 구매하고 즐기십시오.,중립
